scenario,distance_source,stage,origin_id,destination_id,destination_physical_id,flow_tons,distance_km,tonne_km
collection_minimum_500,osrm,collection_recycling,C09_S,P01,P01,1912.5786678410482,123.5371,236274.42214694634
collection_minimum_500,osrm,emergency_outsource,GD04,OUTSOURCE,OUTSOURCE,119.38725898689955,,
collection_minimum_500,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
collection_minimum_500,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
collection_minimum_500,osrm,emergency_outsource,GD08,OUTSOURCE,OUTSOURCE,46.345198742358086,,
collection_minimum_500,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
collection_minimum_500,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
collection_minimum_500,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
collection_minimum_500,osrm,emergency_outsource,GD19,OUTSOURCE,OUTSOURCE,30.413076908296944,,
collection_minimum_500,osrm,emergency_outsource,GD20,OUTSOURCE,OUTSOURCE,72.4162925676856,,
partner_capacity_low,osrm,source_collection,GD01,C02_S,C02,902.1803930131005,141.4812,127641.56461996507
partner_capacity_low,osrm,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
partner_capacity_low,osrm,source_collection,GD03,C02_S,C02,106.30372375545852,102.1378,10857.628476190272
partner_capacity_low,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
partner_capacity_low,osrm,source_collection,GD05,C02_S,C02,42.525263170305664,142.9087,6077.230076826261
partner_capacity_low,osrm,source_collection,GD05,C17_E,C17,188.47898622707422,85.2239,16062.91427431755
partner_capacity_low,osrm,source_collection,GD08,C20_E,C20,46.345198742358086,114.1457,5290.1051520855835
partner_capacity_low,osrm,source_collection,GD09,C02_S,C02,133.24628544978165,88.7728,11828.645848976377
partner_capacity_low,osrm,source_collection,GD10,C20_E,C20,53.58951534497817,127.7243,6844.683334776595
partner_capacity_low,osrm,source_collection,GD11,C02_S,C02,265.7669875196506,74.33330000000001,19755.337213394447
partner_capacity_low,osrm,source_collection,GD12,C02_S,C02,203.6240342358079,85.22619999999999,17354.10266658781
partner_capacity_low,osrm,source_collection,GD13,C02_S,C02,63.72464827074236,126.4266,8056.490617065835
partner_capacity_low,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
partner_capacity_low,osrm,source_collection,GD18,C17_E,C17,43.45054335371179,109.3077,4749.478957744522
partner_capacity_low,osrm,source_collection,GD19,C20_E,C20,30.413076908296944,30.5228,928.2922638565659
partner_capacity_low,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
partner_capacity_low,osrm,source_collection,GD21,C17_E,C17,28.9657492139738,99.117,2870.9981648414414
partner_capacity_low,osrm,collection_echelon,C02_S,P16,P16,823.8466914362443,0.0,0.0
partner_capacity_low,osrm,collection_echelon,C17_E,P20E,P20E,300.0,0.0,0.0
partner_capacity_low,osrm,collection_recycling,C02_S,P01,P01,1764.992512974236,159.5111,281535.8972362846
partner_capacity_low,osrm,collection_recycling,C20_E,P01,P01,322.1513425502184,157.7425,50816.958152227824
partner_capacity_low,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
partner_capacity_low,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
partner_capacity_low,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
partner_capacity_low,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
partner_capacity_low,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
partner_capacity_high,osrm,source_collection,GD01,C02_S,C02,902.1803930131005,141.4812,127641.56461996507
partner_capacity_high,osrm,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
partner_capacity_high,osrm,source_collection,GD03,C02_S,C02,106.30372375545852,102.1378,10857.628476190272
partner_capacity_high,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
partner_capacity_high,osrm,source_collection,GD05,C02_S,C02,42.525263170305806,142.9087,6077.230076826282
partner_capacity_high,osrm,source_collection,GD05,C17_E,C17,188.47898622707407,85.2239,16062.914274317538
partner_capacity_high,osrm,source_collection,GD08,C20_E,C20,46.345198742358086,114.1457,5290.1051520855835
partner_capacity_high,osrm,source_collection,GD09,C02_S,C02,133.24628544978165,88.7728,11828.645848976377
partner_capacity_high,osrm,source_collection,GD10,C20_E,C20,53.58951534497817,127.7243,6844.683334776595
partner_capacity_high,osrm,source_collection,GD11,C02_S,C02,265.7669875196506,74.33330000000001,19755.337213394447
partner_capacity_high,osrm,source_collection,GD12,C02_S,C02,203.6240342358079,85.22619999999999,17354.10266658781
partner_capacity_high,osrm,source_collection,GD13,C02_S,C02,63.72464827074236,126.4266,8056.490617065835
partner_capacity_high,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
partner_capacity_high,osrm,source_collection,GD18,C17_E,C17,43.45054335371179,109.3077,4749.478957744522
partner_capacity_high,osrm,source_collection,GD19,C20_E,C20,30.413076908296944,30.5228,928.2922638565659
partner_capacity_high,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
partner_capacity_high,osrm,source_collection,GD21,C17_E,C17,28.9657492139738,99.117,2870.9981648414414
partner_capacity_high,osrm,collection_echelon,C02_S,P14,P14,1123.8466914362448,0.0,0.0
partner_capacity_high,osrm,collection_recycling,C02_S,P01,P01,1464.9925129742358,159.5111,233682.5672362846
partner_capacity_high,osrm,collection_recycling,C17_E,P01,P01,299.99999999999955,358.1613,107448.38999999982
partner_capacity_high,osrm,collection_recycling,C20_E,P01,P01,322.1513425502184,157.7425,50816.958152227824
partner_capacity_high,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
partner_capacity_high,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
partner_capacity_high,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
partner_capacity_high,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
partner_capacity_high,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
partner_enhanced,osrm,source_collection,GD01,C02_S,C02,902.1803930131005,141.4812,127641.56461996507
partner_enhanced,osrm,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
partner_enhanced,osrm,source_collection,GD03,C02_S,C02,106.30372375545852,102.1378,10857.628476190272
partner_enhanced,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
partner_enhanced,osrm,source_collection,GD05,C02_S,C02,42.525263170305806,142.9087,6077.230076826282
partner_enhanced,osrm,source_collection,GD05,C17_E,C17,188.47898622707407,85.2239,16062.914274317538
partner_enhanced,osrm,source_collection,GD08,C20_E,C20,46.345198742358086,114.1457,5290.1051520855835
partner_enhanced,osrm,source_collection,GD09,C02_S,C02,133.24628544978165,88.7728,11828.645848976377
partner_enhanced,osrm,source_collection,GD10,C20_E,C20,53.58951534497817,127.7243,6844.683334776595
partner_enhanced,osrm,source_collection,GD11,C02_S,C02,265.7669875196506,74.33330000000001,19755.337213394447
partner_enhanced,osrm,source_collection,GD12,C02_S,C02,203.6240342358079,85.22619999999999,17354.10266658781
partner_enhanced,osrm,source_collection,GD13,C02_S,C02,63.72464827074236,126.4266,8056.490617065835
partner_enhanced,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
partner_enhanced,osrm,source_collection,GD18,C17_E,C17,43.45054335371179,109.3077,4749.478957744522
partner_enhanced,osrm,source_collection,GD19,C20_E,C20,30.413076908296944,30.5228,928.2922638565659
partner_enhanced,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
partner_enhanced,osrm,source_collection,GD21,C17_E,C17,28.9657492139738,99.117,2870.9981648414414
partner_enhanced,osrm,collection_echelon,C02_S,P17,P17,1123.846691436245,0.0,0.0
partner_enhanced,osrm,collection_recycling,C02_S,P01,P01,1464.9925129742353,159.5111,233682.56723628455
partner_enhanced,osrm,collection_recycling,C17_E,P01,P01,300.00000000000074,358.1613,107448.39000000026
partner_enhanced,osrm,collection_recycling,C20_E,P01,P01,322.1513425502184,157.7425,50816.958152227824
partner_enhanced,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
partner_enhanced,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
partner_enhanced,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
partner_enhanced,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
partner_enhanced,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
processing_cost_low,osrm,source_collection,GD01,C02_S,C02,902.1803930131005,141.4812,127641.56461996507
processing_cost_low,osrm,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
processing_cost_low,osrm,source_collection,GD03,C02_S,C02,106.30372375545852,102.1378,10857.628476190272
processing_cost_low,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
processing_cost_low,osrm,source_collection,GD05,C02_S,C02,42.52526317030558,142.9087,6077.230076826249
processing_cost_low,osrm,source_collection,GD05,C17_E,C17,188.4789862270743,85.2239,16062.914274317558
processing_cost_low,osrm,source_collection,GD08,C20_E,C20,46.345198742358086,114.1457,5290.1051520855835
processing_cost_low,osrm,source_collection,GD09,C02_S,C02,133.24628544978165,88.7728,11828.645848976377
processing_cost_low,osrm,source_collection,GD10,C20_E,C20,53.58951534497817,127.7243,6844.683334776595
processing_cost_low,osrm,source_collection,GD11,C02_S,C02,265.7669875196506,74.33330000000001,19755.337213394447
processing_cost_low,osrm,source_collection,GD12,C02_S,C02,203.6240342358079,85.22619999999999,17354.10266658781
processing_cost_low,osrm,source_collection,GD13,C02_S,C02,63.72464827074236,126.4266,8056.490617065835
processing_cost_low,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
processing_cost_low,osrm,source_collection,GD18,C17_E,C17,43.45054335371179,109.3077,4749.478957744522
processing_cost_low,osrm,source_collection,GD19,C20_E,C20,30.413076908296944,30.5228,928.2922638565659
processing_cost_low,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
processing_cost_low,osrm,source_collection,GD21,C17_E,C17,28.9657492139738,99.117,2870.9981648414414
processing_cost_low,osrm,collection_echelon,C02_S,P11,P11,1123.846691436244,0.0,0.0
processing_cost_low,osrm,collection_recycling,C02_S,P01,P01,1464.9925129742362,159.5111,233682.5672362847
processing_cost_low,osrm,collection_recycling,C17_E,P01,P01,299.9999999999997,358.1613,107448.3899999999
processing_cost_low,osrm,collection_recycling,C20_E,P01,P01,322.1513425502184,157.7425,50816.958152227824
processing_cost_low,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
processing_cost_low,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
processing_cost_low,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
processing_cost_low,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
processing_cost_low,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
processing_cost_high,osrm,source_collection,GD01,C02_S,C02,902.1803930131005,141.4812,127641.56461996507
processing_cost_high,osrm,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
processing_cost_high,osrm,source_collection,GD03,C02_S,C02,106.30372375545852,102.1378,10857.628476190272
processing_cost_high,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
processing_cost_high,osrm,source_collection,GD05,C02_S,C02,42.52526317030558,142.9087,6077.230076826249
processing_cost_high,osrm,source_collection,GD05,C17_E,C17,188.4789862270743,85.2239,16062.914274317558
processing_cost_high,osrm,source_collection,GD08,C20_E,C20,46.345198742358086,114.1457,5290.1051520855835
processing_cost_high,osrm,source_collection,GD09,C02_S,C02,133.24628544978165,88.7728,11828.645848976377
processing_cost_high,osrm,source_collection,GD10,C20_E,C20,53.58951534497817,127.7243,6844.683334776595
processing_cost_high,osrm,source_collection,GD11,C02_S,C02,265.7669875196506,74.33330000000001,19755.337213394447
processing_cost_high,osrm,source_collection,GD12,C02_S,C02,203.6240342358079,85.22619999999999,17354.10266658781
processing_cost_high,osrm,source_collection,GD13,C02_S,C02,63.72464827074236,126.4266,8056.490617065835
processing_cost_high,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
processing_cost_high,osrm,source_collection,GD18,C17_E,C17,43.45054335371179,109.3077,4749.478957744522
processing_cost_high,osrm,source_collection,GD19,C20_E,C20,30.413076908296944,30.5228,928.2922638565659
processing_cost_high,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
processing_cost_high,osrm,source_collection,GD21,C17_E,C17,28.9657492139738,99.117,2870.9981648414414
processing_cost_high,osrm,collection_echelon,C02_S,P17,P17,1123.846691436244,0.0,0.0
processing_cost_high,osrm,collection_recycling,C02_S,P01,P01,1464.9925129742362,159.5111,233682.5672362847
processing_cost_high,osrm,collection_recycling,C17_E,P01,P01,299.9999999999998,358.1613,107448.38999999991
processing_cost_high,osrm,collection_recycling,C20_E,P01,P01,322.1513425502184,157.7425,50816.958152227824
processing_cost_high,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
processing_cost_high,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
processing_cost_high,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
processing_cost_high,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
processing_cost_high,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
reuse_low,osrm,source_collection,GD01,C02_S,C02,902.1803930131005,141.4812,127641.56461996507
reuse_low,osrm,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
reuse_low,osrm,source_collection,GD03,C02_S,C02,106.30372375545852,102.1378,10857.628476190272
reuse_low,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
reuse_low,osrm,source_collection,GD05,C02_S,C02,42.52526317030558,142.9087,6077.230076826249
reuse_low,osrm,source_collection,GD05,C17_E,C17,188.4789862270743,85.2239,16062.914274317558
reuse_low,osrm,source_collection,GD08,C20_E,C20,46.345198742358086,114.1457,5290.1051520855835
reuse_low,osrm,source_collection,GD09,C02_S,C02,133.24628544978165,88.7728,11828.645848976377
reuse_low,osrm,source_collection,GD10,C20_E,C20,53.58951534497817,127.7243,6844.683334776595
reuse_low,osrm,source_collection,GD11,C02_S,C02,265.7669875196506,74.33330000000001,19755.337213394447
reuse_low,osrm,source_collection,GD12,C02_S,C02,203.6240342358079,85.22619999999999,17354.10266658781
reuse_low,osrm,source_collection,GD13,C02_S,C02,63.72464827074236,126.4266,8056.490617065835
reuse_low,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
reuse_low,osrm,source_collection,GD18,C17_E,C17,43.45054335371179,109.3077,4749.478957744522
reuse_low,osrm,source_collection,GD19,C20_E,C20,30.413076908296944,30.5228,928.2922638565659
reuse_low,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
reuse_low,osrm,source_collection,GD21,C17_E,C17,28.9657492139738,99.117,2870.9981648414414
reuse_low,osrm,collection_echelon,C02_S,P11,P11,642.1981093921397,0.0,0.0
reuse_low,osrm,collection_recycling,C02_S,P01,P01,1946.6410950183401,159.5111,310510.86237158
reuse_low,osrm,collection_recycling,C17_E,P01,P01,300.0,358.1613,107448.39
reuse_low,osrm,collection_recycling,C20_E,P01,P01,322.1513425502184,157.7425,50816.958152227824
reuse_low,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
reuse_low,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
reuse_low,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
reuse_low,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
reuse_low,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
reuse_high,osrm,source_collection,GD01,C02_S,C02,902.1803930131006,141.4812,127641.56461996508
reuse_high,osrm,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
reuse_high,osrm,source_collection,GD03,C02_S,C02,106.30372375545852,102.1378,10857.628476190272
reuse_high,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
reuse_high,osrm,source_collection,GD05,C02_S,C02,42.52526317030509,142.9087,6077.230076826179
reuse_high,osrm,source_collection,GD05,C17_E,C17,188.47898622707422,85.2239,16062.91427431755
reuse_high,osrm,source_collection,GD08,C20_E,C20,46.345198742358086,114.1457,5290.1051520855835
reuse_high,osrm,source_collection,GD09,C02_S,C02,133.24628544978162,88.7728,11828.645848976375
reuse_high,osrm,source_collection,GD10,C20_E,C20,53.58951534497817,127.7243,6844.683334776595
reuse_high,osrm,source_collection,GD11,C02_S,C02,265.76698751965057,74.33330000000001,19755.337213394443
reuse_high,osrm,source_collection,GD12,C02_S,C02,203.6240342358079,85.22619999999999,17354.10266658781
reuse_high,osrm,source_collection,GD13,C02_S,C02,63.72464827074236,126.4266,8056.490617065835
reuse_high,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
reuse_high,osrm,source_collection,GD18,C17_E,C17,43.45054335371179,109.3077,4749.478957744522
reuse_high,osrm,source_collection,GD19,C20_E,C20,30.413076908296944,30.5228,928.2922638565659
reuse_high,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
reuse_high,osrm,source_collection,GD21,C17_E,C17,28.9657492139738,99.117,2870.9981648414414
reuse_high,osrm,collection_echelon,C02_S,P17,P17,1305.4952734803499,0.0,0.0
reuse_high,osrm,collection_echelon,C17_E,P20E,P20E,300.0000000000001,0.0,0.0
reuse_high,osrm,collection_recycling,C02_S,P01,P01,1283.3439309301305,159.5111,204707.60210098914
reuse_high,osrm,collection_recycling,C20_E,P01,P01,322.1513425502184,157.7425,50816.958152227824
reuse_high,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
reuse_high,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
reuse_high,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
reuse_high,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
reuse_high,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
emergency_cost_50,osrm,source_collection,GD01,C02_S,C02,902.1803930131005,141.4812,127641.56461996507
emergency_cost_50,osrm,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
emergency_cost_50,osrm,source_collection,GD03,C02_S,C02,106.30372375545852,102.1378,10857.628476190272
emergency_cost_50,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
emergency_cost_50,osrm,source_collection,GD05,C02_S,C02,42.52526317030558,142.9087,6077.230076826249
emergency_cost_50,osrm,source_collection,GD05,C17_E,C17,188.4789862270743,85.2239,16062.914274317558
emergency_cost_50,osrm,source_collection,GD08,C20_E,C20,46.345198742358086,114.1457,5290.1051520855835
emergency_cost_50,osrm,source_collection,GD09,C02_S,C02,133.24628544978165,88.7728,11828.645848976377
emergency_cost_50,osrm,source_collection,GD10,C20_E,C20,53.58951534497817,127.7243,6844.683334776595
emergency_cost_50,osrm,source_collection,GD11,C02_S,C02,265.7669875196506,74.33330000000001,19755.337213394447
emergency_cost_50,osrm,source_collection,GD12,C02_S,C02,203.6240342358079,85.22619999999999,17354.10266658781
emergency_cost_50,osrm,source_collection,GD13,C02_S,C02,63.72464827074236,126.4266,8056.490617065835
emergency_cost_50,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
emergency_cost_50,osrm,source_collection,GD18,C17_E,C17,43.45054335371179,109.3077,4749.478957744522
emergency_cost_50,osrm,source_collection,GD19,C20_E,C20,30.413076908296944,30.5228,928.2922638565659
emergency_cost_50,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
emergency_cost_50,osrm,source_collection,GD21,C17_E,C17,28.9657492139738,99.117,2870.9981648414414
emergency_cost_50,osrm,collection_echelon,C02_S,P14,P14,1123.846691436244,0.0,0.0
emergency_cost_50,osrm,collection_recycling,C02_S,P01,P01,1464.9925129742362,159.5111,233682.5672362847
emergency_cost_50,osrm,collection_recycling,C17_E,P01,P01,299.9999999999998,358.1613,107448.38999999991
emergency_cost_50,osrm,collection_recycling,C20_E,P01,P01,322.1513425502184,157.7425,50816.958152227824
emergency_cost_50,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
emergency_cost_50,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
emergency_cost_50,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
emergency_cost_50,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
emergency_cost_50,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
emergency_cost_75,osrm,source_collection,GD01,C02_S,C02,902.1803930131005,141.4812,127641.56461996507
emergency_cost_75,osrm,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
emergency_cost_75,osrm,source_collection,GD03,C02_S,C02,106.30372375545852,102.1378,10857.628476190272
emergency_cost_75,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
emergency_cost_75,osrm,source_collection,GD05,C02_S,C02,42.52526317030558,142.9087,6077.230076826249
emergency_cost_75,osrm,source_collection,GD05,C17_E,C17,188.4789862270743,85.2239,16062.914274317558
emergency_cost_75,osrm,source_collection,GD08,C20_E,C20,46.345198742358086,114.1457,5290.1051520855835
emergency_cost_75,osrm,source_collection,GD09,C02_S,C02,133.24628544978165,88.7728,11828.645848976377
emergency_cost_75,osrm,source_collection,GD10,C20_E,C20,53.58951534497817,127.7243,6844.683334776595
emergency_cost_75,osrm,source_collection,GD11,C02_S,C02,265.7669875196506,74.33330000000001,19755.337213394447
emergency_cost_75,osrm,source_collection,GD12,C02_S,C02,203.6240342358079,85.22619999999999,17354.10266658781
emergency_cost_75,osrm,source_collection,GD13,C02_S,C02,63.72464827074236,126.4266,8056.490617065835
emergency_cost_75,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
emergency_cost_75,osrm,source_collection,GD18,C17_E,C17,43.45054335371179,109.3077,4749.478957744522
emergency_cost_75,osrm,source_collection,GD19,C20_E,C20,30.413076908296944,30.5228,928.2922638565659
emergency_cost_75,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
emergency_cost_75,osrm,source_collection,GD21,C17_E,C17,28.9657492139738,99.117,2870.9981648414414
emergency_cost_75,osrm,collection_echelon,C02_S,P14,P14,1123.846691436244,0.0,0.0
emergency_cost_75,osrm,collection_recycling,C02_S,P01,P01,1464.9925129742362,159.5111,233682.5672362847
emergency_cost_75,osrm,collection_recycling,C17_E,P01,P01,299.9999999999998,358.1613,107448.38999999991
emergency_cost_75,osrm,collection_recycling,C20_E,P01,P01,322.1513425502184,157.7425,50816.958152227824
emergency_cost_75,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
emergency_cost_75,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
emergency_cost_75,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
emergency_cost_75,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
emergency_cost_75,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
emergency_cost_125,osrm,source_collection,GD01,C02_S,C02,902.1803930131005,141.4812,127641.56461996507
emergency_cost_125,osrm,source_collection,GD02,C02_S,C02,871.4678689956331,0.0,0.0
emergency_cost_125,osrm,source_collection,GD03,C02_S,C02,106.30372375545852,102.1378,10857.628476190272
emergency_cost_125,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
emergency_cost_125,osrm,source_collection,GD05,C02_S,C02,42.52526317030558,142.9087,6077.230076826249
emergency_cost_125,osrm,source_collection,GD05,C17_E,C17,188.4789862270743,85.2239,16062.914274317558
emergency_cost_125,osrm,source_collection,GD08,C20_E,C20,46.345198742358086,114.1457,5290.1051520855835
emergency_cost_125,osrm,source_collection,GD09,C02_S,C02,133.24628544978165,88.7728,11828.645848976377
emergency_cost_125,osrm,source_collection,GD10,C20_E,C20,53.58951534497817,127.7243,6844.683334776595
emergency_cost_125,osrm,source_collection,GD11,C02_S,C02,265.7669875196506,74.33330000000001,19755.337213394447
emergency_cost_125,osrm,source_collection,GD12,C02_S,C02,203.6240342358079,85.22619999999999,17354.10266658781
emergency_cost_125,osrm,source_collection,GD13,C02_S,C02,63.72464827074236,126.4266,8056.490617065835
emergency_cost_125,osrm,source_collection,GD17,C17_E,C17,39.104721205240175,0.0,0.0
emergency_cost_125,osrm,source_collection,GD18,C17_E,C17,43.45054335371179,109.3077,4749.478957744522
emergency_cost_125,osrm,source_collection,GD19,C20_E,C20,30.413076908296944,30.5228,928.2922638565659
emergency_cost_125,osrm,source_collection,GD20,C20_E,C20,72.4162925676856,0.0,0.0
emergency_cost_125,osrm,source_collection,GD21,C17_E,C17,28.9657492139738,99.117,2870.9981648414414
emergency_cost_125,osrm,collection_echelon,C02_S,P14,P14,1123.846691436244,0.0,0.0
emergency_cost_125,osrm,collection_recycling,C02_S,P01,P01,1464.9925129742362,159.5111,233682.5672362847
emergency_cost_125,osrm,collection_recycling,C17_E,P01,P01,299.9999999999998,358.1613,107448.38999999991
emergency_cost_125,osrm,collection_recycling,C20_E,P01,P01,322.1513425502184,157.7425,50816.958152227824
emergency_cost_125,osrm,emergency_outsource,GD06,OUTSOURCE,OUTSOURCE,31.138660288209607,,
emergency_cost_125,osrm,emergency_outsource,GD07,OUTSOURCE,OUTSOURCE,37.657393510917025,,
emergency_cost_125,osrm,emergency_outsource,GD14,OUTSOURCE,OUTSOURCE,36.206226751091705,,
emergency_cost_125,osrm,emergency_outsource,GD15,OUTSOURCE,OUTSOURCE,107.9007750043668,,
emergency_cost_125,osrm,emergency_outsource,GD16,OUTSOURCE,OUTSOURCE,92.69039748471617,,
p01_free,osrm,source_collection,GD01,C01_S,C01,902.1803930131002,0.0,0.0
p01_free,osrm,source_collection,GD02,C01_S,C01,871.4678689956331,135.1178,117750.82122937815
p01_free,osrm,source_collection,GD03,C01_S,C01,106.30372375545852,126.5484,13452.566155295268
p01_free,osrm,source_collection,GD04,C20_E,C20,119.38725898689955,46.2723,5524.3230640195125
p01_free,osrm,source_collection,GD05,C01_S,C01,231.00424939737988,24.5447,5669.93000018387
p01_free,osrm,source_collection,GD08,C20_E,C20,46.345198742358086,114.1457,5290.1051520855835
p01_free,osrm,source_collection,GD09,C01_S,C01,133.24628544978165,138.8645,18503.178805841202
p01_free,osrm,source_collection,GD10,C20_E,C20,53.58951534497817,127.7243,6844.683334776595
