arc_id,origin_id,origin_type,origin_name,destination_id,destination_type,destination_name,proxy_km,osrm_km,osrm_duration_min,route_profile,osrm_query_date,proxy_quality_flag,osrm_quality_flag
A0771,C14,collection,阳江虚拟回收/检测中心,P17,echelon,深圳市荣高晟新能源科技有限公司,286.6932251227238,285.0773,198.73166666666665,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0772,C14,collection,阳江虚拟回收/检测中心,P18,echelon,中商锂新能源科技（惠州）有限公司,351.17072385173043,351.8615,245.29833333333332,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0773,C14,collection,阳江虚拟回收/检测中心,P19,recycling,广东盛祥新材料科技有限公司,441.6558572790621,436.28479999999996,310.92333333333335,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0774,C14,collection,阳江虚拟回收/检测中心,P20E,echelon,广东金晟新能源股份有限公司（梯次功能）,152.24398513792852,157.7159,112.49666666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0775,C14,collection,阳江虚拟回收/检测中心,P20R,recycling,广东金晟新能源股份有限公司（再生功能）,152.24398513792852,157.7159,112.49666666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0776,C14,collection,阳江虚拟回收/检测中心,P21E,echelon,广东瑞科美电源技术有限公司（梯次功能）,205.69397617582445,210.554,144.70499999999998,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0777,C14,collection,阳江虚拟回收/检测中心,P21R,recycling,广东瑞科美电源技术有限公司（再生功能）,205.69397617582445,210.554,144.70499999999998,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0778,C15,collection,湛江虚拟回收/检测中心,P01,recycling,汕尾比亚迪废旧动力电池回收项目,651.9216434624044,619.7298000000001,420.3666666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0779,C15,collection,湛江虚拟回收/检测中心,P02E,echelon,广东光华科技股份有限公司（梯次功能）,828.3713526049856,791.4771999999999,537.37,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0780,C15,collection,湛江虚拟回收/检测中心,P02R,recycling,广东光华科技股份有限公司（再生功能）,828.3713526049856,791.4771999999999,537.37,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0781,C15,collection,湛江虚拟回收/检测中心,P03,echelon,深圳深汕特别合作区乾泰技术有限公司,677.999715742461,655.378,454.315,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0782,C15,collection,湛江虚拟回收/检测中心,P04,echelon,珠海中力新能源科技有限公司,420.3939061655412,407.71520000000004,277.53499999999997,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0783,C15,collection,湛江虚拟回收/检测中心,P05,echelon,惠州市恒创睿能环保科技有限公司,558.1215185443488,532.7683000000001,359.97333333333336,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0784,C15,collection,湛江虚拟回收/检测中心,P06,echelon,江门市朗达锂电池有限公司,379.3560995691944,355.2792,236.30166666666668,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0785,C15,collection,湛江虚拟回收/检测中心,P07,echelon,广东迪度新能源有限公司,479.3156543516013,464.8066,309.14833333333337,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0786,C15,collection,湛江虚拟回收/检测中心,P08,echelon,东莞市博森新能源有限公司,479.3156543516013,464.8066,309.14833333333337,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0787,C15,collection,湛江虚拟回收/检测中心,P09,echelon,广东宇阳新能源有限公司,479.3156543516013,464.8066,309.14833333333337,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0788,C15,collection,湛江虚拟回收/检测中心,P10,echelon,广州广汽商贸再生资源有限公司,435.86375186529995,417.4008,278.50333333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0789,C15,collection,湛江虚拟回收/检测中心,P11,echelon,深圳市杰成镍钴新能源科技有限公司,488.3737657884904,466.1125,315.4683333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0790,C15,collection,湛江虚拟回收/检测中心,P12,recycling,江门市恒创睿能环保科技有限公司,379.3560995691944,355.2792,236.30166666666668,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0791,C15,collection,湛江虚拟回收/检测中心,P13,recycling,广东佳纳能源科技有限公司,462.40989323879114,457.82120000000003,319.5783333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0792,C15,collection,湛江虚拟回收/检测中心,P14,echelon,格林美（深圳）循环科技有限公司,488.3737657884904,466.1125,315.4683333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0793,C15,collection,湛江虚拟回收/检测中心,P15,echelon,绿循新能源科技（佛山）有限责任公司,413.4873083569706,396.1833,263.6166666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0794,C15,collection,湛江虚拟回收/检测中心,P16,echelon,深圳艾云动智慧科技有限公司,488.3737657884904,466.1125,315.4683333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0795,C15,collection,湛江虚拟回收/检测中心,P17,echelon,深圳市荣高晟新能源科技有限公司,488.3737657884904,466.1125,315.4683333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0796,C15,collection,湛江虚拟回收/检测中心,P18,echelon,中商锂新能源科技（惠州）有限公司,558.1215185443488,532.7683000000001,359.97333333333336,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0797,C15,collection,湛江虚拟回收/检测中心,P19,recycling,广东盛祥新材料科技有限公司,636.9781427860692,645.3444000000001,438.71666666666664,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0798,C15,collection,湛江虚拟回收/检测中心,P20E,echelon,广东金晟新能源股份有限公司（梯次功能）,351.9646269546589,350.6076,243.34,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0799,C15,collection,湛江虚拟回收/检测中心,P20R,recycling,广东金晟新能源股份有限公司（再生功能）,351.9646269546589,350.6076,243.34,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0800,C15,collection,湛江虚拟回收/检测中心,P21E,echelon,广东瑞科美电源技术有限公司（梯次功能）,413.4873083569706,396.1833,263.6166666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0801,C15,collection,湛江虚拟回收/检测中心,P21R,recycling,广东瑞科美电源技术有限公司（再生功能）,413.4873083569706,396.1833,263.6166666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0802,C16,collection,茂名虚拟回收/检测中心,P01,recycling,汕尾比亚迪废旧动力电池回收项目,568.7841924114106,538.6722,370.38,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0803,C16,collection,茂名虚拟回收/检测中心,P02E,echelon,广东光华科技股份有限公司（梯次功能）,744.5218279389317,710.4196,487.3833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0804,C16,collection,茂名虚拟回收/检测中心,P02R,recycling,广东光华科技股份有限公司（再生功能）,744.5218279389317,710.4196,487.3833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0805,C16,collection,茂名虚拟回收/检测中心,P03,echelon,深圳深汕特别合作区乾泰技术有限公司,594.1606647071775,574.3204000000001,404.3283333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0806,C16,collection,茂名虚拟回收/检测中心,P04,echelon,珠海中力新能源科技有限公司,337.94547424500036,326.65770000000003,227.54833333333332,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0807,C16,collection,茂名虚拟回收/检测中心,P05,echelon,惠州市恒创睿能环保科技有限公司,472.0511550369907,451.71070000000003,309.9866666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0808,C16,collection,茂名虚拟回收/检测中心,P06,echelon,江门市朗达锂电池有限公司,293.09106494828376,274.2217,186.315,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0809,C16,collection,茂名虚拟回收/检测中心,P07,echelon,广东迪度新能源有限公司,392.5078157037128,383.7491,259.1616666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0810,C16,collection,茂名虚拟回收/检测中心,P08,echelon,东莞市博森新能源有限公司,392.5078157037128,383.7491,259.1616666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0811,C16,collection,茂名虚拟回收/检测中心,P09,echelon,广东宇阳新能源有限公司,392.5078157037128,383.7491,259.1616666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0812,C16,collection,茂名虚拟回收/检测中心,P10,echelon,广州广汽商贸再生资源有限公司,348.28546413377285,336.3432,228.51666666666668,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0813,C16,collection,茂名虚拟回收/检测中心,P11,echelon,深圳市杰成镍钴新能源科技有限公司,404.74229830480357,385.05490000000003,265.4816666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0814,C16,collection,茂名虚拟回收/检测中心,P12,recycling,江门市恒创睿能环保科技有限公司,293.09106494828376,274.2217,186.315,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0815,C16,collection,茂名虚拟回收/检测中心,P13,recycling,广东佳纳能源科技有限公司,375.7877970270814,363.3835,262.87333333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0816,C16,collection,茂名虚拟回收/检测中心,P14,echelon,格林美（深圳）循环科技有限公司,404.74229830480357,385.05490000000003,265.4816666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0817,C16,collection,茂名虚拟回收/检测中心,P15,echelon,绿循新能源科技（佛山）有限责任公司,325.92386177012366,315.12579999999997,213.63,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0818,C16,collection,茂名虚拟回收/检测中心,P16,echelon,深圳艾云动智慧科技有限公司,404.74229830480357,385.05490000000003,265.4816666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0819,C16,collection,茂名虚拟回收/检测中心,P17,echelon,深圳市荣高晟新能源科技有限公司,404.74229830480357,385.05490000000003,265.4816666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0820,C16,collection,茂名虚拟回收/检测中心,P18,echelon,中商锂新能源科技（惠州）有限公司,472.0511550369907,451.71070000000003,309.9866666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0821,C16,collection,茂名虚拟回收/检测中心,P19,recycling,广东盛祥新材料科技有限公司,551.5998500712193,534.7389000000001,385.06166666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0822,C16,collection,茂名虚拟回收/检测中心,P20E,echelon,广东金晟新能源股份有限公司（梯次功能）,264.97558445306174,256.1699,186.63500000000002,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0823,C16,collection,茂名虚拟回收/检测中心,P20R,recycling,广东金晟新能源股份有限公司（再生功能）,264.97558445306174,256.1699,186.63500000000002,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0824,C16,collection,茂名虚拟回收/检测中心,P21E,echelon,广东瑞科美电源技术有限公司（梯次功能）,325.92386177012366,315.12579999999997,213.63,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0825,C16,collection,茂名虚拟回收/检测中心,P21R,recycling,广东瑞科美电源技术有限公司（再生功能）,325.92386177012366,315.12579999999997,213.63,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0826,C17,collection,肇庆虚拟回收/检测中心,P01,recycling,汕尾比亚迪废旧动力电池回收项目,356.1012752762718,358.1613,250.07666666666668,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0827,C17,collection,肇庆虚拟回收/检测中心,P02E,echelon,广东光华科技股份有限公司（梯次功能）,518.7961723587362,510.1762,357.9583333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0828,C17,collection,肇庆虚拟回收/检测中心,P02R,recycling,广东光华科技股份有限公司（再生功能）,518.7961723587362,510.1762,357.9583333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0829,C17,collection,肇庆虚拟回收/检测中心,P03,echelon,深圳深汕特别合作区乾泰技术有限公司,374.5160449794057,371.8442,278.31666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0830,C17,collection,肇庆虚拟回收/检测中心,P04,echelon,珠海中力新能源科技有限公司,171.67709725824648,183.4304,136.80666666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0831,C17,collection,肇庆虚拟回收/检测中心,P05,echelon,惠州市恒创睿能环保科技有限公司,239.7967570099756,236.063,168.925,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0832,C17,collection,肇庆虚拟回收/检测中心,P06,echelon,江门市朗达锂电池有限公司,98.20082167156956,101.9135,83.305,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0833,C17,collection,肇庆虚拟回收/检测中心,P07,echelon,广东迪度新能源有限公司,157.83268942296343,156.82410000000002,122.795,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0834,C17,collection,肇庆虚拟回收/检测中心,P08,echelon,东莞市博森新能源有限公司,157.83268942296343,156.82410000000002,122.795,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0835,C17,collection,肇庆虚拟回收/检测中心,P09,echelon,广东宇阳新能源有限公司,157.83268942296343,156.82410000000002,122.795,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0836,C17,collection,肇庆虚拟回收/检测中心,P10,echelon,广州广汽商贸再生资源有限公司,98.58397364775895,97.8653,81.24499999999999,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0837,C17,collection,肇庆虚拟回收/检测中心,P11,echelon,深圳市杰成镍钴新能源科技有限公司,207.3785732131572,227.31560000000002,165.75833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0838,C17,collection,肇庆虚拟回收/检测中心,P12,recycling,江门市恒创睿能环保科技有限公司,98.20082167156956,101.9135,83.305,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0839,C17,collection,肇庆虚拟回收/检测中心,P13,recycling,广东佳纳能源科技有限公司,111.19371737991149,111.92,91.99666666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0840,C17,collection,肇庆虚拟回收/检测中心,P14,echelon,格林美（深圳）循环科技有限公司,207.3785732131572,227.31560000000002,165.75833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0841,C17,collection,肇庆虚拟回收/检测中心,P15,echelon,绿循新能源科技（佛山）有限责任公司,80.57782241114403,84.96539999999999,73.87833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0842,C17,collection,肇庆虚拟回收/检测中心,P16,echelon,深圳艾云动智慧科技有限公司,207.3785732131572,227.31560000000002,165.75833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0843,C17,collection,肇庆虚拟回收/检测中心,P17,echelon,深圳市荣高晟新能源科技有限公司,207.3785732131572,227.31560000000002,165.75833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0844,C17,collection,肇庆虚拟回收/检测中心,P18,echelon,中商锂新能源科技（惠州）有限公司,239.7967570099756,236.063,168.925,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0845,C17,collection,肇庆虚拟回收/检测中心,P19,recycling,广东盛祥新材料科技有限公司,289.43307246740227,284.1009,215.84,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0846,C17,collection,肇庆虚拟回收/检测中心,P20E,echelon,广东金晟新能源股份有限公司（梯次功能）,0.0,0.0,0.0,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0847,C17,collection,肇庆虚拟回收/检测中心,P20R,recycling,广东金晟新能源股份有限公司（再生功能）,0.0,0.0,0.0,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0848,C17,collection,肇庆虚拟回收/检测中心,P21E,echelon,广东瑞科美电源技术有限公司（梯次功能）,80.57782241114403,84.96539999999999,73.87833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0849,C17,collection,肇庆虚拟回收/检测中心,P21R,recycling,广东瑞科美电源技术有限公司（再生功能）,80.57782241114403,84.96539999999999,73.87833333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0850,C18,collection,清远虚拟回收/检测中心,P01,recycling,汕尾比亚迪废旧动力电池回收项目,303.5147954453087,307.1555,215.72666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0851,C18,collection,清远虚拟回收/检测中心,P02E,echelon,广东光华科技股份有限公司（梯次功能）,445.8822972488896,427.3829,305.58,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0852,C18,collection,清远虚拟回收/检测中心,P02R,recycling,广东光华科技股份有限公司（再生功能）,445.8822972488896,427.3829,305.58,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0853,C18,collection,清远虚拟回收/检测中心,P03,echelon,深圳深汕特别合作区乾泰技术有限公司,314.3082033676746,320.83840000000004,243.96666666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0854,C18,collection,清远虚拟回收/检测中心,P04,echelon,珠海中力新能源科技有限公司,198.69550482506634,199.00279999999998,146.87,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0855,C18,collection,清远虚拟回收/检测中心,P05,echelon,惠州市恒创睿能环保科技有限公司,183.368389563571,185.05720000000002,134.575,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0856,C18,collection,清远虚拟回收/检测中心,P06,echelon,江门市朗达锂电池有限公司,147.02898541450745,142.3946,113.225,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0857,C18,collection,清远虚拟回收/检测中心,P07,echelon,广东迪度新能源有限公司,122.93685817460485,136.18220000000002,101.675,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0858,C18,collection,清远虚拟回收/检测中心,P08,echelon,东莞市博森新能源有限公司,122.93685817460485,136.18220000000002,101.675,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0859,C18,collection,清远虚拟回收/检测中心,P09,echelon,广东宇阳新能源有限公司,122.93685817460485,136.18220000000002,101.675,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0860,C18,collection,清远虚拟回收/检测中心,P10,echelon,广州广汽商贸再生资源有限公司,78.25907590976536,77.3604,58.531666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0861,C18,collection,清远虚拟回收/检测中心,P11,echelon,深圳市杰成镍钴新能源科技有限公司,195.61734579697602,204.8805,143.91666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0862,C18,collection,清远虚拟回收/检测中心,P12,recycling,江门市恒创睿能环保科技有限公司,147.02898541450745,142.3946,113.225,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0863,C18,collection,清远虚拟回收/检测中心,P13,recycling,广东佳纳能源科技有限公司,0.0,0.0,0.0,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0864,C18,collection,清远虚拟回收/检测中心,P14,echelon,格林美（深圳）循环科技有限公司,195.61734579697602,204.8805,143.91666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0865,C18,collection,清远虚拟回收/检测中心,P15,echelon,绿循新能源科技（佛山）有限责任公司,88.3391479847887,94.902,73.80666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0866,C18,collection,清远虚拟回收/检测中心,P16,echelon,深圳艾云动智慧科技有限公司,195.61734579697602,204.8805,143.91666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0867,C18,collection,清远虚拟回收/检测中心,P17,echelon,深圳市荣高晟新能源科技有限公司,195.61734579697602,204.8805,143.91666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0868,C18,collection,清远虚拟回收/检测中心,P18,echelon,中商锂新能源科技（惠州）有限公司,183.368389563571,185.05720000000002,134.575,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0869,C18,collection,清远虚拟回收/检测中心,P19,recycling,广东盛祥新材料科技有限公司,179.19087548833554,180.8531,141.05,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0870,C18,collection,清远虚拟回收/检测中心,P20E,echelon,广东金晟新能源股份有限公司（梯次功能）,111.19371737991149,109.3077,89.50333333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0871,C18,collection,清远虚拟回收/检测中心,P20R,recycling,广东金晟新能源股份有限公司（再生功能）,111.19371737991149,109.3077,89.50333333333333,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0872,C18,collection,清远虚拟回收/检测中心,P21E,echelon,广东瑞科美电源技术有限公司（梯次功能）,88.3391479847887,94.902,73.80666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0873,C18,collection,清远虚拟回收/检测中心,P21R,recycling,广东瑞科美电源技术有限公司（再生功能）,88.3391479847887,94.902,73.80666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0874,C19,collection,潮州虚拟回收/检测中心,P01,recycling,汕尾比亚迪废旧动力电池回收项目,190.30362453394847,185.5768,132.255,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0875,C19,collection,潮州虚拟回收/检测中心,P02E,echelon,广东光华科技股份有限公司（梯次功能）,40.66307002511119,40.9946,39.92666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0876,C19,collection,潮州虚拟回收/检测中心,P02R,recycling,广东光华科技股份有限公司（再生功能）,40.66307002511119,40.9946,39.92666666666666,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0877,C19,collection,潮州虚拟回收/检测中心,P03,echelon,深圳深汕特别合作区乾泰技术有限公司,160.93051256166157,169.58589999999998,137.645,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0878,C19,collection,潮州虚拟回收/检测中心,P04,echelon,珠海中力新能源科技有限公司,417.4782471021128,441.9423,313.8066666666667,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0879,C19,collection,潮州虚拟回收/检测中心,P05,echelon,惠州市恒创睿能环保科技有限公司,279.9607688576769,274.8254,200.32833333333335,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0880,C19,collection,潮州虚拟回收/检测中心,P06,echelon,江门市朗达锂电池有限公司,457.9707384090611,441.4133,312.53499999999997,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0881,C19,collection,潮州虚拟回收/检测中心,P07,echelon,广东迪度新能源有限公司,362.40036847399165,350.4906,242.985,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0882,C19,collection,潮州虚拟回收/检测中心,P08,echelon,东莞市博森新能源有限公司,362.40036847399165,350.4906,242.985,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0883,C19,collection,潮州虚拟回收/检测中心,P09,echelon,广东宇阳新能源有限公司,362.40036847399165,350.4906,242.985,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
A0884,C19,collection,潮州虚拟回收/检测中心,P10,echelon,广州广汽商贸再生资源有限公司,417.6343351726079,402.3869,280.30333333333334,OSRM driving/car,2026-08-15,D-road proxy; B-coordinates,C-开放路网计算；不是货车/危运合规路线
